candidate_id,commons_title,page_url,image_url,mime,width,height,min_side,file_size_bytes,licence_short,licence_url,artist,credit,upload_date,found_via,query_term,harvest_date
BA_001508,File:Happy and sad pills in a glass bottle on blue background (51021862811).jpg,https://commons.wikimedia.org/wiki/File:Happy_and_sad_pills_in_a_glass_bottle_on_blue_background_(51021862811).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Happy_and_sad_pills_in_a_glass_bottle_on_blue_background_%2851021862811%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,5009,3217,3217,6580630,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Jernej Furman from Slovenia,Happy and sad pills in a glass bottle on blue background,2023-05-26T23:00:24Z,category,Category:Medicine bottles,2026-09-09
BA_001509,File:Hard Rock Laager 2019 - Metro Luminal.jpg,https://commons.wikimedia.org/wiki/File:Hard_Rock_Laager_2019_-_Metro_Luminal.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Hard_Rock_Laager_2019_-_Metro_Luminal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,900,675,675,243872,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jee7,Own work,2019-07-02T00:21:25Z,search,phenobarbital,2026-09-09
BA_001510,File:Hartman True Preserver 1682 tp.jpg,https://commons.wikimedia.org/wiki/File:Hartman_True_Preserver_1682_tp.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Hartman_True_Preserver_1682_tp.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,448,808,448,279274,Public domain,,George Hartman,https://books.google.fr/books?id=j8abvtnQqM0C,2021-11-15T20:10:59Z,category,Category:Pharmaceutical products,2026-09-09
BA_001513,File:Health Minister Zahid Maleque administering Vitamin A Plus capsule to child during campaign Dhaka Shishu Hospital 2019-06-22 (PID-0038147).jpg,https://commons.wikimedia.org/wiki/File:Health_Minister_Zahid_Maleque_administering_Vitamin_A_Plus_capsule_to_child_during_campaign_Dhaka_Shishu_Hospital_2019-06-22_(PID-0038147).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Health_Minister_Zahid_Maleque_administering_Vitamin_A_Plus_capsule_to_child_during_campaign_Dhaka_Shishu_Hospital_2019-06-22_%28PID-0038147%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4320,2747,2747,1339389,Public domain,,Press Information Department,pressinform.gov.bd (archive),2025-10-09T21:52:51Z,search,vitamin A capsules,2026-09-09
BA_001514,"File:Health and Family Welfare Minister Zahid Maleque receiving Remdesivir, 2020-05-21 (PID-0033428).jpg","https://commons.wikimedia.org/wiki/File:Health_and_Family_Welfare_Minister_Zahid_Maleque_receiving_Remdesivir,_2020-05-21_(PID-0033428).jpg",https://upload.wikimedia.org/wikipedia/commons/c/c3/Health_and_Family_Welfare_Minister_Zahid_Maleque_receiving_Remdesivir%2C_2020-05-21_%28PID-0033428%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2400,1388,1388,536559,Public domain,,Press Information Department,pressinform.gov.bd (archive),2025-10-09T19:49:17Z,search,remdesivir,2026-09-09
BA_001515,"File:Healthy Growth Chart, With the Compliments of Calpol Six Plus Wellcome L0071115.jpg","https://commons.wikimedia.org/wiki/File:Healthy_Growth_Chart,_With_the_Compliments_of_Calpol_Six_Plus_Wellcome_L0071115.jpg",https://upload.wikimedia.org/wikipedia/commons/b/bc/Healthy_Growth_Chart%2C_With_the_Compliments_of_Calpol_Six_Plus_Wellcome_L0071115.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4124,5096,4124,2777336,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,,https://wellcomeimages.org/indexplus/obf_images/81/45/2b227d5f09a35429e0f1bbe4e5ca.jpg Gallery: https://wellcomeimages.org/indexplus/image/L0071115.html,2014-10-20T10:19:01Z,category,Category:Pharmaceutical products,2026-09-09
BA_001516,File:Heantos4.vn.jpg,https://commons.wikimedia.org/wiki/File:Heantos4.vn.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Heantos4.vn.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4624,3468,3468,2073032,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Heantos4,Template:Heantos4.vn,2023-11-08T03:20:00Z,category,Category:Pharmaceutical products,2026-09-09
BA_001517,File:Heath drinks in Japan 2006.jpg,https://commons.wikimedia.org/wiki/File:Heath_drinks_in_Japan_2006.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Heath_drinks_in_Japan_2006.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,800,600,600,159874,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,David Lisbona,Flickr: Heath drinks - none of which I understand,2014-06-03T11:42:46Z,category,Category:Pharmaceutical products,2026-09-09
BA_001518,"File:Helicobacter pylori, Gastric Mucosa, Giemsa stain (390307643).jpg","https://commons.wikimedia.org/wiki/File:Helicobacter_pylori,_Gastric_Mucosa,_Giemsa_stain_(390307643).jpg",https://upload.wikimedia.org/wikipedia/commons/0/0c/Helicobacter_pylori%2C_Gastric_Mucosa%2C_Giemsa_stain_%28390307643%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1024,768,768,537414,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Ed Uthman from Houston, TX, USA","Helicobacter pylori, Gastric Mucosa, Giemsa stain",2007-12-28T02:05:46Z,search,phenobarbital,2026-09-09
BA_001519,"File:Helicobacter pylori, Gastric Mucosa, Giemsa stain.jpg","https://commons.wikimedia.org/wiki/File:Helicobacter_pylori,_Gastric_Mucosa,_Giemsa_stain.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d3/Helicobacter_pylori%2C_Gastric_Mucosa%2C_Giemsa_stain.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,500,375,375,181084,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Ed Uthman, MD",https://www.flickr.com/photos/euthman/390307643/,2007-04-04T21:33:14Z,search,phenobarbital,2026-09-09
BA_001520,File:Henriette Valium (2019).jpg,https://commons.wikimedia.org/wiki/File:Henriette_Valium_(2019).jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Henriette_Valium_%282019%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2237,3355,2237,2584563,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lëa-Kim Châteauneuf,Own work,2019-05-27T02:48:22Z,search,diazepam,2026-09-09
BA_001521,File:Henriette Valium - Bédéis Causa.jpg,https://commons.wikimedia.org/wiki/File:Henriette_Valium_-_B%C3%A9d%C3%A9is_Causa.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Henriette_Valium_-_B%C3%A9d%C3%A9is_Causa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1593,2389,1593,1888005,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lëa-Kim Châteauneuf,Own work,2018-04-15T16:41:27Z,search,diazepam,2026-09-09
BA_001522,File:Hepatitis B vaccine.jpg,https://commons.wikimedia.org/wiki/File:Hepatitis_B_vaccine.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Hepatitis_B_vaccine.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,255,198,198,15582,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dinesh2222014,Own work,2025-03-07T16:33:29Z,search,hepatitis B vaccine,2026-09-09
BA_001523,File:Hepatitis-B virions.jpg,https://commons.wikimedia.org/wiki/File:Hepatitis-B_virions.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Hepatitis-B_virions.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,700,458,458,73076,Public domain,,CDC,"This media comes from the Centers for Disease Control and Prevention's Public Health Image Library (PHIL), with identification number #5631. Note: Not all PHIL images are public domain; be sure to che",2010-01-19T08:51:58Z,search,hepatitis B vaccine,2026-09-09
BA_001524,File:Hepb3-of-one-year-old-children.png,https://commons.wikimedia.org/wiki/File:Hepb3-of-one-year-old-children.png,https://upload.wikimedia.org/wikipedia/commons/0/0b/Hepb3-of-one-year-old-children.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,3400,2400,2400,762718,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,owid,https://ourworldindata.org/grapher/immunization-hepb3-of-one-year-old-children?overlay=download-vis,2025-08-28T21:11:23Z,search,hepatitis B vaccine,2026-09-09
BA_001525,"File:Here's to first aid for colds - Alka-Seltzer, 1953.jpg","https://commons.wikimedia.org/wiki/File:Here%27s_to_first_aid_for_colds_-_Alka-Seltzer,_1953.jpg",https://upload.wikimedia.org/wikipedia/commons/2/27/Here%27s_to_first_aid_for_colds_-_Alka-Seltzer%2C_1953.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,859,1792,859,574479,Public domain,,Miles Laboratories Inc.,"Radio-TV Mirror, February 1953",2020-10-07T06:28:13Z,category,Category:Tablets (pharmacy),2026-09-09
BA_001526,File:Heroin paraphernalia.jpg,https://commons.wikimedia.org/wiki/File:Heroin_paraphernalia.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Heroin_paraphernalia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2815,2011,2011,2958304,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matthew T Rader,Heroin Paraphernalia Found While Urban Exploring An Abandoned House Own work,2020-03-30T02:59:45Z,search,drug packaging box,2026-09-09
BA_001527,File:Hexamethylenetetramine Bayer.jpg,https://commons.wikimedia.org/wiki/File:Hexamethylenetetramine_Bayer.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Hexamethylenetetramine_Bayer.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4032,3024,3024,1705089,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,126Edward,Own work,2021-08-11T00:28:18Z,category,Category:Pharmaceutical products,2026-09-09
BA_001528,File:Hexarelin structure.png,https://commons.wikimedia.org/wiki/File:Hexarelin_structure.png,https://upload.wikimedia.org/wikipedia/commons/8/82/Hexarelin_structure.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,824,732,732,51472,Public domain,,Meodipt,Own work,2015-06-14T02:14:50Z,category,Category:Pharmaceutical products,2026-09-09
BA_001529,File:Hexavis 200.JPG,https://commons.wikimedia.org/wiki/File:Hexavis_200.JPG,https://upload.wikimedia.org/wikipedia/commons/e/ed/Hexavis_200.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2250,3000,2250,1115065,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Mfumd,Own work,2014-05-15T12:09:55Z,category,Category:Medicine bottles,2026-09-09
BA_001530,File:Hi-Hat Jockey Club Face Powder - DPLA - ea64e7f95c7e917f7571bfd6a315cca3 (page 1).jpg,https://commons.wikimedia.org/wiki/File:Hi-Hat_Jockey_Club_Face_Powder_-_DPLA_-_ea64e7f95c7e917f7571bfd6a315cca3_(page_1).jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Hi-Hat_Jockey_Club_Face_Powder_-_DPLA_-_ea64e7f95c7e917f7571bfd6a315cca3_%28page_1%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3186,2280,2280,297705,Public domain,,"Keystone Laboratories, Inc","This file was contributed to Wikimedia Commons by Science History Institute as part of a cooperation project. The donation was facilitated by the Digital Public Library of America, via its partner PA ",2022-10-05T00:15:45Z,search,medicine box package,2026-09-09
BA_001531,File:Hi-Hat Jockey Club Face Powder - DPLA - ea64e7f95c7e917f7571bfd6a315cca3 (page 2).jpg,https://commons.wikimedia.org/wiki/File:Hi-Hat_Jockey_Club_Face_Powder_-_DPLA_-_ea64e7f95c7e917f7571bfd6a315cca3_(page_2).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Hi-Hat_Jockey_Club_Face_Powder_-_DPLA_-_ea64e7f95c7e917f7571bfd6a315cca3_%28page_2%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3186,2280,2280,281012,Public domain,,"Keystone Laboratories, Inc","This file was contributed to Wikimedia Commons by Science History Institute as part of a cooperation project. The donation was facilitated by the Digital Public Library of America, via its partner PA ",2022-10-05T00:15:48Z,search,medicine box package,2026-09-09
BA_001532,File:Hi-Hat Jockey Club Face Powder - DPLA - ea64e7f95c7e917f7571bfd6a315cca3 (page 3).jpg,https://commons.wikimedia.org/wiki/File:Hi-Hat_Jockey_Club_Face_Powder_-_DPLA_-_ea64e7f95c7e917f7571bfd6a315cca3_(page_3).jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Hi-Hat_Jockey_Club_Face_Powder_-_DPLA_-_ea64e7f95c7e917f7571bfd6a315cca3_%28page_3%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3186,2280,2280,243602,Public domain,,"Keystone Laboratories, Inc","This file was contributed to Wikimedia Commons by Science History Institute as part of a cooperation project. The donation was facilitated by the Digital Public Library of America, via its partner PA ",2022-10-05T00:15:50Z,search,medicine box package,2026-09-09
BA_001533,File:Hib for infanrix hexa.jpg,https://commons.wikimedia.org/wiki/File:Hib_for_infanrix_hexa.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Hib_for_infanrix_hexa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1087,1280,1087,484621,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Whispyhistory,Own work,2021-12-20T14:52:58Z,search,hepatitis B vaccine,2026-09-09
BA_001534,File:Hidrasec 30 mg gra.jpg,https://commons.wikimedia.org/wiki/File:Hidrasec_30_mg_gra.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Hidrasec_30_mg_gra.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3448,2928,2928,1060310,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Tomino de WS,Podpořeno OP VVV č. CZ.02.2.69/0.0/0.0/16_015/0002362.,2021-01-24T09:45:32Z,category,Category:Pharmaceutical products,2026-09-09
BA_001535,File:Hidrasec Racecadotril1.jpg,https://commons.wikimedia.org/wiki/File:Hidrasec_Racecadotril1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Hidrasec_Racecadotril1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3686,2998,2998,1761418,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,,,2024-08-17T12:32:43Z,category,Category:Blister packs,2026-09-09
BA_001536,File:Histological structure of seminiferous tubules in the adult mouse testes..jpg,https://commons.wikimedia.org/wiki/File:Histological_structure_of_seminiferous_tubules_in_the_adult_mouse_testes..jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Histological_structure_of_seminiferous_tubules_in_the_adult_mouse_testes..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,310,233,233,71119,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Zhou, Q. and Griswold, M.D., Regulation of spermatogonia (July 14, 2008), StemBook, ed. The Stem Cell Research Community, StemBook, doi/10.3824/stembook.1.7.1, http://www.stembook.org.","[1] Direct StemBook Figure 1 Histological structure of seminiferous tubules in the adult mouse testes. Zhou, Q. and Griswold, M.D., Regulation of spermatogonia (July 14, 2008), StemBook, ed. The Stem ",2013-04-05T19:04:30Z,search,phenobarbital,2026-09-09
BA_001537,File:Histology of secretory endometrium.jpg,https://commons.wikimedia.org/wiki/File:Histology_of_secretory_endometrium.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Histology_of_secretory_endometrium.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,716,955,716,457288,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Douglas A. Gibson, Ioannis Simitsidellis, Frances Collins and Philippa T.K. Saunders","Gibson DA, Simitsidellis I, Collins F, Saunders PTK (2018). ""Endometrial Intracrinology: Oestrogens, Androgens and Endometrial Disorders."". Int J Mol Sci 19 (10). DOI:10.3390/ijms19103276. PMID 303603",2022-04-02T18:20:48Z,search,phenobarbital,2026-09-09
BA_001538,File:Histopathology of helicobacter pylori (annotated).jpg,https://commons.wikimedia.org/wiki/File:Histopathology_of_helicobacter_pylori_(annotated).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Histopathology_of_helicobacter_pylori_%28annotated%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,259,223,223,26676,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"Mikael Häggström, M.D. Author info - Reusing images- Conflicts of interest: None Mikael Häggström, M.D.Consent note: Consent from the patient or patient's relatives is regarded as redundant, because o",Own work,2021-07-30T18:30:19Z,search,phenobarbital,2026-09-09
BA_001539,File:Histopathology of helicobacter pylori.jpg,https://commons.wikimedia.org/wiki/File:Histopathology_of_helicobacter_pylori.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Histopathology_of_helicobacter_pylori.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,259,278,259,30156,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"Mikael Häggström, M.D. Author info - Reusing images- Conflicts of interest: None Mikael Häggström, M.D.Consent note: Consent from the patient or patient's relatives is regarded as redundant, because o",Own work,2021-07-30T18:30:19Z,search,phenobarbital,2026-09-09
BA_001540,"File:Hobson's Tolu Balsam with Lobelia, Tartar Emetic and Chloroform - DPLA - ac4fe19167e97b5e97ddd51d06c9f2e6.jpg","https://commons.wikimedia.org/wiki/File:Hobson%27s_Tolu_Balsam_with_Lobelia,_Tartar_Emetic_and_Chloroform_-_DPLA_-_ac4fe19167e97b5e97ddd51d06c9f2e6.jpg",https://upload.wikimedia.org/wikipedia/commons/e/ef/Hobson%27s_Tolu_Balsam_with_Lobelia%2C_Tartar_Emetic_and_Chloroform_-_DPLA_-_ac4fe19167e97b5e97ddd51d06c9f2e6.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3973,4819,3973,954743,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Pfeiffer Chemical Company,"This file was contributed to Wikimedia Commons by Science History Institute as part of a cooperation project. The donation was facilitated by the Digital Public Library of America, via its partner PA ",2023-07-08T22:06:19Z,search,medicine box package,2026-09-09
BA_001541,File:Hochbunker Steinerstraße München 2010 abgerissen 23.jpg,https://commons.wikimedia.org/wiki/File:Hochbunker_Steinerstra%C3%9Fe_M%C3%BCnchen_2010_abgerissen_23.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Hochbunker_Steinerstra%C3%9Fe_M%C3%BCnchen_2010_abgerissen_23.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4288,2848,2848,5715004,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Wikitarisch,Own work,2026-02-20T12:57:47Z,category,Category:Pharmaceutical products,2026-09-09
BA_001542,File:Hochbunker Steinerstraße München 2010 abgerissen 24.jpg,https://commons.wikimedia.org/wiki/File:Hochbunker_Steinerstra%C3%9Fe_M%C3%BCnchen_2010_abgerissen_24.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Hochbunker_Steinerstra%C3%9Fe_M%C3%BCnchen_2010_abgerissen_24.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4288,2848,2848,6084140,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Wikitarisch,Own work,2026-02-20T12:57:48Z,category,Category:Pharmaceutical products,2026-09-09
BA_001544,File:Hoe Hin White Flower Oil2.jpg,https://commons.wikimedia.org/wiki/File:Hoe_Hin_White_Flower_Oil2.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Hoe_Hin_White_Flower_Oil2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2655,2614,2614,1038712,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,,,2024-12-15T08:45:03Z,category,Category:Pharmaceutical products,2026-09-09
BA_001545,"File:Homeopathic medicine chest, Northamptonshire, England, 1801- Wellcome L0057796.jpg","https://commons.wikimedia.org/wiki/File:Homeopathic_medicine_chest,_Northamptonshire,_England,_1801-_Wellcome_L0057796.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c8/Homeopathic_medicine_chest%2C_Northamptonshire%2C_England%2C_1801-_Wellcome_L0057796.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2832,4256,2832,1681777,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,,https://wellcomeimages.org/indexplus/obf_images/cb/34/1fadfb6630733dedc5aa944de10d.jpg Gallery: https://wellcomeimages.org/indexplus/image/L0057796.html Wellcome Collection gallery (2018-03-30): https,2014-10-17T10:38:43Z,search,medicine bottle label,2026-09-09
BA_001546,File:Homme qui tient un médicament dans la main.jpg,https://commons.wikimedia.org/wiki/File:Homme_qui_tient_un_m%C3%A9dicament_dans_la_main.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Homme_qui_tient_un_m%C3%A9dicament_dans_la_main.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3000,4000,3000,3305629,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,3(MG)²,Own work,2022-04-04T23:40:54Z,category,Category:Pharmaceutical products,2026-09-09
BA_001547,File:Hopital Laquintini-4993 27.jpg,https://commons.wikimedia.org/wiki/File:Hopital_Laquintini-4993_27.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Hopital_Laquintini-4993_27.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,6016,4016,4016,8195167,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Max MBAKOP,Own work,2021-05-05T21:24:58Z,category,Category:Pharmaceutical products,2026-09-09
BA_001548,File:Hotyuekkitou補中益気湯C062513.jpg,https://commons.wikimedia.org/wiki/File:Hotyuekkitou%E8%A3%9C%E4%B8%AD%E7%9B%8A%E6%B0%97%E6%B9%AFC062513.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Hotyuekkitou%E8%A3%9C%E4%B8%AD%E7%9B%8A%E6%B0%97%E6%B9%AFC062513.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1280,960,960,449946,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,完全処方マニュアル,Own work,2008-12-12T15:57:18Z,category,Category:Pharmaceutical products,2026-09-09
BA_001549,File:Human SMIM15 Domain Schematic.jpg,https://commons.wikimedia.org/wiki/File:Human_SMIM15_Domain_Schematic.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Human_SMIM15_Domain_Schematic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1445,470,470,106777,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Grayx443,Own work,2020-05-03T17:51:08Z,search,phenobarbital,2026-09-09
BA_001550,File:Human telencephalic organoids are larger with extended apical lumens.jpg,https://commons.wikimedia.org/wiki/File:Human_telencephalic_organoids_are_larger_with_extended_apical_lumens.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Human_telencephalic_organoids_are_larger_with_extended_apical_lumens.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2875,3556,2875,1228202,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Authors of the study: Silvia Benito-Kwiecinski, Stefano L. Giandomenico, Magdalena Sutcliffe, Gregory A. Wray, Kate McDole, Madeline A. Lancaster",https://www.cell.com/cell/fulltext/S0092-8674(21)00239-7,2021-04-29T13:17:33Z,search,phenobarbital,2026-09-09
BA_001551,File:Hydrocodone liquid.jpg,https://commons.wikimedia.org/wiki/File:Hydrocodone_liquid.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Hydrocodone_liquid.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,480,640,480,35675,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Self,Taken by author from author's camera,2011-02-13T17:16:48Z,category,Category:Pharmaceutical products,2026-09-09
BA_001552,File:HydrocodoneAcetaminophenTablets.jpg,https://commons.wikimedia.org/wiki/File:HydrocodoneAcetaminophenTablets.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/HydrocodoneAcetaminophenTablets.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,700,641,641,307148,Attribution,,John Delano of Hammond,Transferred from en.wikipedia to Commons.,2014-08-08T06:02:39Z,category,Category:Pharmaceutical products,2026-09-09
BA_001553,File:Hydrocodonebtibu75200.jpeg,https://commons.wikimedia.org/wiki/File:Hydrocodonebtibu75200.jpeg,https://upload.wikimedia.org/wikipedia/commons/4/43/Hydrocodonebtibu75200.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,410,308,308,66342,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Rotellam1,Own work,2011-05-28T20:11:51Z,category,Category:Medicine bottles,2026-09-09
BA_001554,File:Hydroxamsäurereaktion.JPG,https://commons.wikimedia.org/wiki/File:Hydroxams%C3%A4urereaktion.JPG,https://upload.wikimedia.org/wikipedia/commons/2/20/Hydroxams%C3%A4urereaktion.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,928,167,167,22366,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Naldabba,Own work,2014-07-06T14:41:59Z,search,sofosbuvir,2026-09-09
BA_001555,File:Hydroxychloroquine.jpg,https://commons.wikimedia.org/wiki/File:Hydroxychloroquine.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Hydroxychloroquine.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2506,2393,2393,2546213,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Whispyhistory,Own work,2021-03-10T13:49:32Z,category,Category:Blister packs,2026-09-09
BA_001556,File:Hypnodorm.jpg,https://commons.wikimedia.org/wiki/File:Hypnodorm.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Hypnodorm.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,554,960,554,210467,Public domain,,Abfab26 at English Wikipedia,Transferred from en.wikipedia to Commons by Quadell using CommonsHelper.,2011-10-30T14:10:20Z,category,Category:Medicine bottles,2026-09-09
