candidate_id,source_organization,alert_title,alert_url,resource_type,image_url,image_license,redistribution_status,harvest_date
HV_000172,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000173,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000174,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000175,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000176,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000177,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://cdn.who.int/media/images/default-source/substandard-and-falsified-medical-products/table1_n4.2021_en.png?sfvrsn=e05ace1c_5&Status=Master,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000178,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://cdn.who.int/media/images/default-source/substandard-and-falsified-medical-products/table2_n4.2021_en.png?sfvrsn=caf011b9_5&Status=Master,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000179,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/update_n5_2024_imfinzi_en.pdf?sfvrsn=dda22896_12,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000180,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2025_imfinzi_en.pdf?sfvrsn=3706111a_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000181,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/update_n5_2024_imfinzi_en.pdf?sfvrsn=dda22896_12,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000182,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2025_imfinzi_en.pdf?sfvrsn=3706111a_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000183,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000184,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000185,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000186,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000187,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000188,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000189,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2024_propylene.pdf?sfvrsn=8e55115f_8,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000190,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/health-products-policy-and-standards/qas23_921_gmp_for_excipients_pharmaceutical_products_public-consultation.pdf?sfvrsn=c9ef88da_3,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000191,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/medicines/pharmacopoeia/2023-11-16-deg-eg-inliquidoraldosageforms-qas22-922rev3.pdf?sfvrsn=284f645d_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000192,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2024_propylene.pdf?sfvrsn=8e55115f_8,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000193,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/health-products-policy-and-standards/qas23_921_gmp_for_excipients_pharmaceutical_products_public-consultation.pdf?sfvrsn=c9ef88da_3,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000194,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/medicines/pharmacopoeia/2023-11-16-deg-eg-inliquidoraldosageforms-qas22-922rev3.pdf?sfvrsn=284f645d_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000195,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000196,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000197,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000198,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000199,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000200,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000201,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n7_2025_ibrance_en.pdf?sfvrsn=1981980a_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000202,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n7_2025_ibrance_en.pdf?sfvrsn=1981980a_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000203,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000204,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000205,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000206,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000207,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000208,WHO,15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),https://www.who.int/news/item/15-12-2025-medical-product-alert-n-7-2025--falsified-ibrance-(palbociclib),image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000209,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2026_jakavi_en.pdf?sfvrsn=7371a115_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000210,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2026_jakavi_en.pdf?sfvrsn=7371a115_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000211,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000212,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000213,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000214,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000215,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000216,WHO,16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),https://www.who.int/news/item/16-06-2026-medical-product-alert-n-2-2026--falsified-jakavi-(ruxolitinib),image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000217,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000218,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000219,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000220,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000221,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000222,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000223,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000224,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000225,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2015-falsified-postinor_en.pdf?sfvrsn=8a4dc5a2_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000226,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2015-falsified-postinor_en.pdf?sfvrsn=8a4dc5a2_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000227,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000228,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000229,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000230,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000231,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000232,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000233,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/correction-n2_2024_ozempic_en.pdf?sfvrsn=17d87e2d_12,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000234,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/correction-n2_2024_ozempic_en.pdf?sfvrsn=17d87e2d_12,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000235,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000236,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000237,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000238,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000239,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000240,WHO,19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),https://www.who.int/news/item/19-06-2024-medical-product-alert-n-2-2024--falsified-ozempic-(semaglutide),image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000241,WHO,19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://www.who.int/news/item/19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2016-falsified-quinine-sulphate_en.pdf?sfvrsn=7cf5346f_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
