candidate_id,source_organization,alert_title,alert_url,image_url,status,filter,bytes,sha256,format,width,height,min_side,stored_relpath,n_alert_pages,nearest_pool_match,min_hamming_to_pool,image_license,redistribution_status
HV_000306_x52,WHO,25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://www.who.int/news/item/25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2016-falsified-hepatitis-c-products_en.pdf?sfvrsn=94e99dac_1,kept,,455645,15a738c13abf0f6036ab986e54d6feca5b7991757b9e167a5385949aaff08389,PNG,420,723,420,split_e_harvested/HV_000306_x52.png,1,roboflow/train/images5114_jpg.rf.0c860f72cb1ac32b4a1ce8f7a14a98c4.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000306_x53,WHO,25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://www.who.int/news/item/25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2016-falsified-hepatitis-c-products_en.pdf?sfvrsn=94e99dac_1,kept,,496121,02c06f0ebc4c2ba1d5c1ed75a1a1936ca43f610155a8b89e05a8d54d04ab62da,PNG,444,823,444,split_e_harvested/HV_000306_x53.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 192445.png,18,unknown_permission_required,metadata_only_permission_required
HV_000217_x17,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,dropped,F3_BYTE_DUP_OF:HV_000002_x17,35542,2bdd37e84de765deedb4d22b4c03c4b2e1ed69453541580ff4f903a8e5268458,PNG,398,123,123,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000217_x27,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,kept,,422166,b1d657dc6b1c4033d46e4d3d90a0d974a46602ed17fa1225a45898dda1b30482,PNG,665,499,499,split_e_harvested/HV_000217_x27.png,1,roboflow/train/images02_jpg.rf.fc13e22dfa6c950c84cf760f0d390b57.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000217_x28,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,kept,,221882,1719abff74fc1537418670cee10e5a830f67ed8d7f063e9091eeedf561afedab,PNG,452,339,339,split_e_harvested/HV_000217_x28.png,1,kaggle_fake_real/dataset/Real/images4119.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000217_x33,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,kept,,221406,85a1abbba86d30029a0d4a8ad0f992bfb8eae3a3f6693751f49909de2ebf2f86,PNG,449,337,337,split_e_harvested/HV_000217_x33.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 193416.png,20,unknown_permission_required,metadata_only_permission_required
HV_000217_x34,WHO,18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://www.who.int/news/item/18-08-2017-medical-product-alert-n-3-2017--falsified-avastin-and-sutent,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2017-falsified-avastin-and-sutent_en.pdf?sfvrsn=7986c755_1,kept,,219868,2afb3446608b6b78915a073d05cf8a38c7d983674a6914741d300ab40662b773,PNG,469,352,352,split_e_harvested/HV_000217_x34.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 180106.png,20,unknown_permission_required,metadata_only_permission_required
HV_000282_x17,WHO,23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://www.who.int/news/item/23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2018-falsified-hep-b-vaccine_en.pdf?sfvrsn=3df5a932_1,dropped,F3_BYTE_DUP_OF:HV_000002_x17,35542,2bdd37e84de765deedb4d22b4c03c4b2e1ed69453541580ff4f903a8e5268458,PNG,398,123,123,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000282_x45,WHO,23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://www.who.int/news/item/23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2018-falsified-hep-b-vaccine_en.pdf?sfvrsn=3df5a932_1,kept,,597581,165818e42418dd8d6d02e509a5d5459cdca190637172dc974ef42a8493eca074,PNG,748,514,514,split_e_harvested/HV_000282_x45.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 180440.png,18,unknown_permission_required,metadata_only_permission_required
HV_000282_x47,WHO,23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://www.who.int/news/item/23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2018-falsified-hep-b-vaccine_en.pdf?sfvrsn=3df5a932_1,kept,,486324,f7c96fd4ed7b304ebe78eefb2f6baef2686071ae1608adc0127beca5df854092,PNG,646,485,485,split_e_harvested/HV_000282_x47.png,1,mendeley_split_c/huawei_cn_(118).jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000282_x49,WHO,23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://www.who.int/news/item/23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2018-falsified-hep-b-vaccine_en.pdf?sfvrsn=3df5a932_1,kept,,432862,151fbcd7cf5dc47c416f455cd8bf25598ff49688a183c2f1303907085ab6c925,PNG,572,461,461,split_e_harvested/HV_000282_x49.png,1,kaggle_fake_real/dataset/Real/images4097.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000282_x51,WHO,23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://www.who.int/news/item/23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2018-falsified-hep-b-vaccine_en.pdf?sfvrsn=3df5a932_1,kept,,401408,f37336d98c38ad23ccf08b7fe96eba09096f81ded4bcf638f73d4106e1416fd1,PNG,466,620,466,split_e_harvested/HV_000282_x51.png,1,mendeley_iphone11pro/iphone_11_pro_(144).JPG,20,unknown_permission_required,metadata_only_permission_required
HV_000282_x53,WHO,23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://www.who.int/news/item/23-03-2018-medical-product-alert-n-3-2018--falsified-hepatitis-b-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2018-falsified-hep-b-vaccine_en.pdf?sfvrsn=3df5a932_1,kept,,579422,70499bd2ce3c81cf140074324a2680979c0a5898850b478ab3f53d0c6faafb91,PNG,518,576,518,split_e_harvested/HV_000282_x53.png,1,mendeley_iphone11pro/iphone_11_pro_(166).JPG,20,unknown_permission_required,metadata_only_permission_required
HV_000355_x34,WHO,27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://www.who.int/news/item/27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2022_falsified-immunoglobin_en.pdf?sfvrsn=994a1299_3,kept,,122851,68f0b3f126af52325e44d325a79745a22ca2db34951378296d9a2fa03fc3e48d,PNG,277,445,277,split_e_harvested/HV_000355_x34.png,1,kaggle_fake_real/dataset/Real/images5054.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000355_x35,WHO,27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://www.who.int/news/item/27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2022_falsified-immunoglobin_en.pdf?sfvrsn=994a1299_3,kept,,274448,8b5371bb9ea56f8413483155491b19f9cc1734f0bb0daac72010897c9ffb1d53,PNG,337,698,337,split_e_harvested/HV_000355_x35.png,1,mendeley_split_c/huawei_cn_(143).jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000355_x36,WHO,27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://www.who.int/news/item/27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2022_falsified-immunoglobin_en.pdf?sfvrsn=994a1299_3,kept,,115977,21857b209146b28bfc229d01cc52b9b6e5716638efcbd237cce2364c8b1ef4fa,PNG,202,363,202,split_e_harvested/HV_000355_x36.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 193507.png,16,unknown_permission_required,metadata_only_permission_required
HV_000355_x37,WHO,27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://www.who.int/news/item/27-05-2022-medical-product-alert-n-3-2022-falsified-intratect-human-normal-immunoglobulin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2022_falsified-immunoglobin_en.pdf?sfvrsn=994a1299_3,kept,,49085,9daa16230c443e356b270885f40aee05cf42d09c9ae14bab858e19a0045de9f2,PNG,127,219,127,split_e_harvested/HV_000355_x37.png,1,roboflow/train/images244_jpg.rf.772b6525777c7af720ccb94be1f2dec5.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000153_x35,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2023_defitelio_en.pdf?sfvrsn=d1e9e3f1_7,kept,,464383,9d684232a3f2b74c79bb28ce419bfe02a13c06a2b641c24aed9ca10fb5668aaa,PNG,571,455,455,split_e_harvested/HV_000153_x35.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 175749.png,20,unknown_permission_required,metadata_only_permission_required
HV_000153_x36,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2023_defitelio_en.pdf?sfvrsn=d1e9e3f1_7,kept,,190251,a48d0a05c9873a2fe0ae7b7e351c65510e055be08b8bdb5afa61888361d20e23,PNG,622,174,174,split_e_harvested/HV_000153_x36.png,1,roboflow/train/images225_jpg.rf.25b1ec67c00910b4770071a834feea42.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000078_x36,WHO,05-08-2024-medical-product-alert-n-3-2024--falsified-(contaminated)-oxymorphone-hydrochloride-40mg,https://www.who.int/news/item/05-08-2024-medical-product-alert-n-3-2024--falsified-(contaminated)-oxymorphone-hydrochloride-40mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2024-oxymorphone_en.pdf?sfvrsn=d0009ecb_6,kept,,610057,a5f141acafe642edde2cd7fd1b6b7255962a2deaf33359d968f2eb51cbec09e6,PNG,551,750,551,split_e_harvested/HV_000078_x36.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 192938.png,18,unknown_permission_required,metadata_only_permission_required
HV_000180_x36,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2025_imfinzi_en.pdf?sfvrsn=3706111a_6,kept,,250101,84d5cf473100cc44dac489be5fecdd0dd571548c6ecd63766cc50d98c4a4e66d,PNG,466,377,377,split_e_harvested/HV_000180_x36.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 180820.png,18,unknown_permission_required,metadata_only_permission_required
HV_000180_x38,WHO,14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://www.who.int/news/item/14-05-2025-medical-product-alert-n-3-2025--falsified-imfinzi-(durvalumab)-injection-500mg-10ml,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2025_imfinzi_en.pdf?sfvrsn=3706111a_6,kept,,165107,f9d52f1c71bf141403e872b4bb9b0aaf375af9ba0472f1d386a8f7a499fe4b05,PNG,446,230,230,split_e_harvested/HV_000180_x38.png,1,kaggle_fake_real/dataset/Real/images216.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000035_x24,WHO,03-07-2026-medical-product-alert-n-3-2026--falsified-darzalex-(daratumumab),https://www.who.int/news/item/03-07-2026-medical-product-alert-n-3-2026--falsified-darzalex-(daratumumab),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2026_darzalex_en.pdf?sfvrsn=e7e1aaf7_6,kept,,1473047,14175b0162e9b6c573d0eb44ba8a373ff32413505d63c088b0e4038185a5a5d3,PNG,1364,906,906,split_e_harvested/HV_000035_x24.png,2,mendeley_iphone11pro/iphone_11_pro_(195).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000170_x50,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4-2021-falsified-remdesivir-en.pdf?sfvrsn=14d2a2e7_15,kept,,157633,edfe4fdac78f1591bc8ad6d6ca21e9937869db61803146cd3285c9497fbc80c7,PNG,253,472,253,split_e_harvested/HV_000170_x50.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 182752.png,18,unknown_permission_required,metadata_only_permission_required
HV_000170_x51,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4-2021-falsified-remdesivir-en.pdf?sfvrsn=14d2a2e7_15,kept,,241069,9df5106949f1df53621a2be49b92978adbd733d897cbce9bd0438f8d755bf490,PNG,345,566,345,split_e_harvested/HV_000170_x51.png,1,kaggle_fake_real/dataset/Real/images238.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000019_x25,WHO,02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://www.who.int/news/item/02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2015-diazepam_en.pdf?sfvrsn=aa700dc9_1,kept,,171399,eb19288d1f752d948b0ef411cc8813ddbfacf1568fb4019bb07e2e9171b05645,PNG,372,360,360,split_e_harvested/HV_000019_x25.png,1,kaggle_fake_real/dataset/Real/images306.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000019_x40,WHO,02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://www.who.int/news/item/02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2015-diazepam_en.pdf?sfvrsn=aa700dc9_1,kept,,507933,d92a7d48a719f74e742fcbe821e7513abdfded45dac89a1714cf7794c6eb4ffb,PNG,617,837,617,split_e_harvested/HV_000019_x40.png,1,kaggle_fake_real/dataset/Real/images269.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000019_x49,WHO,02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://www.who.int/news/item/02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2015-diazepam_en.pdf?sfvrsn=aa700dc9_1,kept,,268859,1bc51a59abff2f9604797bdf652b97873e66b8619cb8a0eeb2e91b28ff1a75a9,PNG,652,475,475,split_e_harvested/HV_000019_x49.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 174048.png,16,unknown_permission_required,metadata_only_permission_required
HV_000019_x50,WHO,02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://www.who.int/news/item/02-07-2015-medical-product-alert-n-4-2015--adverse-reactions-caused-by-falsified-diazepam,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2015-diazepam_en.pdf?sfvrsn=aa700dc9_1,dropped,F2_TOO_SMALL,259,73ba6463409ff0cb3bc5e35c13690e4f50ba404635eb8b3bb0c575e6b4df7a5e,PNG,1272,21,21,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000241_x29,WHO,19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://www.who.int/news/item/19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2016-falsified-quinine-sulphate_en.pdf?sfvrsn=7cf5346f_1,kept,,274311,7e4acfcda91f8fe22c104f5ee0634ce1c5286a8900d014b4bb2572286905ea43,PNG,642,856,642,split_e_harvested/HV_000241_x29.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 184728.png,16,unknown_permission_required,metadata_only_permission_required
HV_000241_x30,WHO,19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://www.who.int/news/item/19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2016-falsified-quinine-sulphate_en.pdf?sfvrsn=7cf5346f_1,kept,,383747,11470b198e13c4c7d961f3abca2966b9cde0bc91c30e208c829da2c4c8130236,PNG,642,856,642,split_e_harvested/HV_000241_x30.png,1,mendeley_iphone11pro/iphone_11_pro_(159).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000241_x42,WHO,19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://www.who.int/news/item/19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2016-falsified-quinine-sulphate_en.pdf?sfvrsn=7cf5346f_1,kept,,190488,55ba47c6ea9f09bae398ecbe0beec5e948dfa6831104863c3c4196a268fde469,PNG,369,398,369,split_e_harvested/HV_000241_x42.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 181712.png,20,unknown_permission_required,metadata_only_permission_required
HV_000241_x43,WHO,19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://www.who.int/news/item/19-08-2016-medical-product-alert-n-4-2016--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2016-falsified-quinine-sulphate_en.pdf?sfvrsn=7cf5346f_1,kept,,212231,5dc6e4cc17b98010880eb5c3063ae38bbb88f563f4d794b8d7ba237dda52f127,PNG,406,430,406,split_e_harvested/HV_000241_x43.png,1,split_e_regulatory/PC_000056.png,16,unknown_permission_required,metadata_only_permission_required
HV_000371_x17,WHO,27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://www.who.int/news/item/27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2017-falsified-phenoxym-pencillin_en.pdf?sfvrsn=64335204_1,dropped,F3_BYTE_DUP_OF:HV_000002_x17,35542,2bdd37e84de765deedb4d22b4c03c4b2e1ed69453541580ff4f903a8e5268458,PNG,398,123,123,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000371_x36,WHO,27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://www.who.int/news/item/27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2017-falsified-phenoxym-pencillin_en.pdf?sfvrsn=64335204_1,kept,,470773,7c294ffbd77ee4973499e94ac378bea9ca5a0ab26cf5a76e9301bdc449375ae2,PNG,457,752,457,split_e_harvested/HV_000371_x36.png,1,roboflow/train/images4048_jpg.rf.716b450c9227926aa231178538abf764.jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000371_x37,WHO,27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://www.who.int/news/item/27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2017-falsified-phenoxym-pencillin_en.pdf?sfvrsn=64335204_1,kept,,206153,dc42b355dbb101cf998cc175cdf01324ec66917ff03fc7a0fa84d1f7b67386db,PNG,289,304,289,split_e_harvested/HV_000371_x37.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 191148.png,16,unknown_permission_required,metadata_only_permission_required
HV_000371_x38,WHO,27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://www.who.int/news/item/27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2017-falsified-phenoxym-pencillin_en.pdf?sfvrsn=64335204_1,kept,,373838,cf1c2107167f0c3b501ba206e30c7c9ac53ae1788dc8edaa3ce4891502b1c04b,PNG,350,437,350,split_e_harvested/HV_000371_x38.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 183015.png,12,unknown_permission_required,metadata_only_permission_required
HV_000371_x39,WHO,27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://www.who.int/news/item/27-11-2017-medical-product-alert-n-4-2017--falsified-penicillin-v,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2017-falsified-phenoxym-pencillin_en.pdf?sfvrsn=64335204_1,kept,,228667,e916d296943a9212ac2337ef99956ea801b007194783f0c03367477540f850ab,PNG,556,223,223,split_e_harvested/HV_000371_x39.png,1,mendeley_split_c/huawei_cn_(32).jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000133_x54,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2024_usp_ep-propylene-glycol_en.pdf?sfvrsn=a540e9a6_16,kept,,670405,e8de5aa3e2de07bffb97c100ba9b3fa4af73337a4fd0d81c7d50b3b6050a50b8,PNG,1143,860,860,split_e_harvested/HV_000133_x54.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 193608.png,18,unknown_permission_required,metadata_only_permission_required
HV_000133_x59,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2024_usp_ep-propylene-glycol_en.pdf?sfvrsn=a540e9a6_16,kept,,285686,2df36f03da310fbd3de1c6418315c81865d83c64bcbca207858e513493df0f3e,PNG,506,743,506,split_e_harvested/HV_000133_x59.png,1,roboflow/train/images5114_jpg.rf.3eab66a2182cd5bb9f63f8eb29b3f3a8.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000133_x66,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2024_usp_ep-propylene-glycol_en.pdf?sfvrsn=a540e9a6_16,kept,,852468,b7ef7455fb6f0ce1a6b48e2b993b7ed756b4c419f1753d8c7dce7bba3125f898,PNG,996,717,717,split_e_harvested/HV_000133_x66.png,1,kaggle_fake_real/dataset/Real/images13.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000106,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2025_fentanilo-hlb_en.pdf?sfvrsn=d1f750c8_6,dropped,F0_PDF_NO_RASTER,0,,,,,,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000087,WHO,08-11-2013-medical-product-alert-n-5-2013--falsified-batches-of-coartem-update,https://www.who.int/news/item/08-11-2013-medical-product-alert-n-5-2013--falsified-batches-of-coartem-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2013-coartem_en.pdf?sfvrsn=9cf0be5b_1,dropped,F0_PDF_NO_RASTER,0,,,,,,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000225_x44,WHO,18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://www.who.int/news/item/18-11-2015-medical-product-alert-n-5-2015--falsified-emergency-contraceptive,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2015-falsified-postinor_en.pdf?sfvrsn=8a4dc5a2_1,kept,,1326257,41b26efa66b74be4bfbe0eab98cf0916c0952d05d490d6013eb9540e6a00690a,PNG,964,1036,964,split_e_harvested/HV_000225_x44.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 184936.png,14,unknown_permission_required,metadata_only_permission_required
HV_000322_x34,WHO,25-08-2022-medical-product-alert-n-5-2022-falsified-diprivan,https://www.who.int/news/item/25-08-2022-medical-product-alert-n-5-2022-falsified-diprivan,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2022-falsified-diprivan_en.pdf?sfvrsn=d608c77c_1,kept,,303090,539bb1c2a3bf262e17f37bb24430f7c92a81140fb416cfae529b038900f3b442,PNG,320,800,320,split_e_harvested/HV_000322_x34.png,1,kaggle_fake_real/dataset/Real/images5001.jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000322_x35,WHO,25-08-2022-medical-product-alert-n-5-2022-falsified-diprivan,https://www.who.int/news/item/25-08-2022-medical-product-alert-n-5-2022-falsified-diprivan,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2022-falsified-diprivan_en.pdf?sfvrsn=d608c77c_1,kept,,271415,15eafec2939b25a1174c2036f79a03f0c61c8eca418f26bf56e2e5d2be75cd73,PNG,668,266,266,split_e_harvested/HV_000322_x35.png,1,mendeley_iphone11pro/iphone_11_pro_(123).JPG,16,unknown_permission_required,metadata_only_permission_required
